action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,22067796,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'BOTTOM', 'standard_units': None, 'standard_value': '-2.947', 'text_value': None, 'type': 'BOTTOM', 'units': None, 'value': '-2.94670638434872'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'HILLSLOPE', 'standard_units': None, 'standard_value': '0.9793', 'text_value': None, 'type': 'HILLSLOPE', 'units': None, 'value': '0.97926527183457'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'MAX_EFFECT', 'standard_units': None, 'standard_value': '106.13', 'text_value': None, 'type': 'MAX_EFFECT', 'units': None, 'value': '106.128973426453'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TOP', 'standard_units': None, 'standard_value': '111.16', 'text_value': None, 'type': 'TOP', 'units': None, 'value': '111.156687673107'}]",CHEMBL4649950,AMP-dependent Kinase enzyme assay. An in vitro enzyme assay that detects ADP turnover that is directly proportional to AMPK activity. This uses naive AMPK that is activated during the assay with MK-8722,F,,,BAO_0000190,BAO_0000019,assay format,CC(C)c1cc(NC(=O)c2ccc(C(=O)NC(C)(C)C)cc2)[nH]n1,,,CHEMBL3988442,,2021,,CHEMBL3493876,,CHEMBL3493876,5.36,0,http://www.openphacts.org/units/Nanomolar,2918150,=,33,1,=,,IC50,nM,,4386.9,CHEMBL2096907,Homo sapiens,"AMP-activated protein kinase, AMPK",9606,,,pIC50,,UO_0000065,,5.3578425940687
,,22067797,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'BOTTOM', 'standard_units': None, 'standard_value': '-21.92', 'text_value': None, 'type': 'BOTTOM', 'units': None, 'value': '-21.9161801754027'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'HILLSLOPE', 'standard_units': None, 'standard_value': '0.8777', 'text_value': None, 'type': 'HILLSLOPE', 'units': None, 'value': '0.87768919169937'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'MAX_EFFECT', 'standard_units': None, 'standard_value': '101.5', 'text_value': None, 'type': 'MAX_EFFECT', 'units': None, 'value': '101.495844875346'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TOP', 'standard_units': None, 'standard_value': '105.31', 'text_value': None, 'type': 'TOP', 'units': None, 'value': '105.308468832094'}]",CHEMBL4649950,AMP-dependent Kinase enzyme assay. An in vitro enzyme assay that detects ADP turnover that is directly proportional to AMPK activity. This uses naive AMPK that is activated during the assay with MK-8722,F,,,BAO_0000190,BAO_0000019,assay format,CC(C)c1cc(NC(=O)c2ccc(C(=O)NC(C)(C)C)cc2)[nH]n1,,,CHEMBL3988442,,2021,,CHEMBL3493876,,CHEMBL3493876,5.83,0,http://www.openphacts.org/units/Nanomolar,2918150,=,33,1,=,,IC50,nM,,1467.52,CHEMBL2096907,Homo sapiens,"AMP-activated protein kinase, AMPK",9606,,,pIC50,,UO_0000065,,5.8334162641713
,,22067798,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'BOTTOM', 'standard_units': None, 'standard_value': '11.24', 'text_value': None, 'type': 'BOTTOM', 'units': None, 'value': '11.2354224700851'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'HILLSLOPE', 'standard_units': None, 'standard_value': '2.06', 'text_value': None, 'type': 'HILLSLOPE', 'units': None, 'value': '2.06026529548606'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'MAX_EFFECT', 'standard_units': None, 'standard_value': '147.27', 'text_value': None, 'type': 'MAX_EFFECT', 'units': None, 'value': '147.268760481284'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TOP', 'standard_units': None, 'standard_value': '143.92', 'text_value': None, 'type': 'TOP', 'units': None, 'value': '143.923742446392'}]",CHEMBL4649950,AMP-dependent Kinase enzyme assay. An in vitro enzyme assay that detects ADP turnover that is directly proportional to AMPK activity. This uses naive AMPK that is activated during the assay with MK-8722,F,,,BAO_0000190,BAO_0000019,assay format,CC(C)c1cc(NC(=O)c2ccc(C(=O)NC(C)(C)C)cc2)[nH]n1,,,CHEMBL3988442,,2021,,CHEMBL3493876,,CHEMBL3493876,5.64,0,http://www.openphacts.org/units/Nanomolar,2918150,=,33,1,=,,IC50,nM,,2305.6,CHEMBL2096907,Homo sapiens,"AMP-activated protein kinase, AMPK",9606,,,pIC50,,UO_0000065,,5.63721522300837
,,22067799,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'BOTTOM', 'standard_units': None, 'standard_value': '26.33', 'text_value': None, 'type': 'BOTTOM', 'units': None, 'value': '26.3278482291901'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'HILLSLOPE', 'standard_units': None, 'standard_value': '0.917', 'text_value': None, 'type': 'HILLSLOPE', 'units': None, 'value': '0.91701083556455'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'MAX_EFFECT', 'standard_units': None, 'standard_value': '117.38', 'text_value': None, 'type': 'MAX_EFFECT', 'units': None, 'value': '117.384080455976'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TOP', 'standard_units': None, 'standard_value': '123.49', 'text_value': None, 'type': 'TOP', 'units': None, 'value': '123.490278185217'}]",CHEMBL4649950,AMP-dependent Kinase enzyme assay. An in vitro enzyme assay that detects ADP turnover that is directly proportional to AMPK activity. This uses naive AMPK that is activated during the assay with MK-8722,F,,,BAO_0000190,BAO_0000019,assay format,CC(C)c1cc(NC(=O)c2ccc(C(=O)NC(C)(C)C)cc2)[nH]n1,,,CHEMBL3988442,,2021,,CHEMBL3493876,,CHEMBL3493876,5.40,0,http://www.openphacts.org/units/Nanomolar,2918150,=,33,1,=,,IC50,nM,,3968.0,CHEMBL2096907,Homo sapiens,"AMP-activated protein kinase, AMPK",9606,,,pIC50,,UO_0000065,,5.40142886966296
,,22067800,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'BOTTOM', 'standard_units': None, 'standard_value': '-5.241', 'text_value': None, 'type': 'BOTTOM', 'units': None, 'value': '-5.24080165413734'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'HILLSLOPE', 'standard_units': None, 'standard_value': '1.157', 'text_value': None, 'type': 'HILLSLOPE', 'units': None, 'value': '1.15729887824479'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'MAX_EFFECT', 'standard_units': None, 'standard_value': '135.59', 'text_value': None, 'type': 'MAX_EFFECT', 'units': None, 'value': '135.592874972407'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TOP', 'standard_units': None, 'standard_value': '138.22', 'text_value': None, 'type': 'TOP', 'units': None, 'value': '138.21782447184'}]",CHEMBL4649950,AMP-dependent Kinase enzyme assay. An in vitro enzyme assay that detects ADP turnover that is directly proportional to AMPK activity. This uses naive AMPK that is activated during the assay with MK-8722,F,,,BAO_0000190,BAO_0000019,assay format,CC(C)c1cc(NC(=O)c2ccc(C(=O)NC(C)(C)C)cc2)[nH]n1,,,CHEMBL3988442,,2021,,CHEMBL3493876,,CHEMBL3493876,4.86,0,http://www.openphacts.org/units/Nanomolar,2918150,=,33,1,=,,IC50,nM,,13739.85,CHEMBL2096907,Homo sapiens,"AMP-activated protein kinase, AMPK",9606,,,pIC50,,UO_0000065,,4.86201786266957
,,22067801,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'BOTTOM', 'standard_units': None, 'standard_value': '3.776', 'text_value': None, 'type': 'BOTTOM', 'units': None, 'value': '3.77568108874885'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'HILLSLOPE', 'standard_units': None, 'standard_value': '1.014', 'text_value': None, 'type': 'HILLSLOPE', 'units': None, 'value': '1.01417648401704'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'MAX_EFFECT', 'standard_units': None, 'standard_value': '111.95', 'text_value': None, 'type': 'MAX_EFFECT', 'units': None, 'value': '111.953796699325'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TOP', 'standard_units': None, 'standard_value': '126.98', 'text_value': None, 'type': 'TOP', 'units': None, 'value': '126.980798477505'}]",CHEMBL4649950,AMP-dependent Kinase enzyme assay. An in vitro enzyme assay that detects ADP turnover that is directly proportional to AMPK activity. This uses naive AMPK that is activated during the assay with MK-8722,F,,,BAO_0000190,BAO_0000019,assay format,CC(C)c1cc(NC(=O)c2ccc(C(=O)NC(C)(C)C)cc2)[nH]n1,,,CHEMBL3988442,,2021,,CHEMBL3493876,,CHEMBL3493876,5.60,0,http://www.openphacts.org/units/Nanomolar,2918150,=,33,1,=,,IC50,nM,,2495.83,CHEMBL2096907,Homo sapiens,"AMP-activated protein kinase, AMPK",9606,,,pIC50,,UO_0000065,,5.60278566763531
,,22067804,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'MAX_EFFECT', 'standard_units': None, 'standard_value': '23.55', 'text_value': None, 'type': 'MAX_EFFECT', 'units': None, 'value': '23.5459166831716'}]",CHEMBL4649950,AMP-dependent Kinase enzyme assay. An in vitro enzyme assay that detects ADP turnover that is directly proportional to AMPK activity. This uses naive AMPK that is activated during the assay with MK-8722,F,,,BAO_0000190,BAO_0000019,assay format,Cc1cnn(CC2CN(Cc3nnc(C4CC4)o3)CCO2)c1,,,CHEMBL3988442,,2021,,CHEMBL3494751,,CHEMBL3494751,,0,http://www.openphacts.org/units/Nanomolar,2961781,<,33,1,>,,IC50,nM,,100000.0,CHEMBL2096907,Homo sapiens,"AMP-activated protein kinase, AMPK",9606,,,pIC50,,UO_0000065,,4.0
,,22067805,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'MAX_EFFECT', 'standard_units': None, 'standard_value': '24.42', 'text_value': None, 'type': 'MAX_EFFECT', 'units': None, 'value': '24.4190972788007'}]",CHEMBL4649950,AMP-dependent Kinase enzyme assay. An in vitro enzyme assay that detects ADP turnover that is directly proportional to AMPK activity. This uses naive AMPK that is activated during the assay with MK-8722,F,,,BAO_0000190,BAO_0000019,assay format,Cc1cnn(CC2CN(Cc3nnc(C4CC4)o3)CCO2)c1,,,CHEMBL3988442,,2021,,CHEMBL3494751,,CHEMBL3494751,,0,http://www.openphacts.org/units/Nanomolar,2961781,<,33,1,>,,IC50,nM,,100000.0,CHEMBL2096907,Homo sapiens,"AMP-activated protein kinase, AMPK",9606,,,pIC50,,UO_0000065,,4.0
,,22067814,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'MAX_EFFECT', 'standard_units': None, 'standard_value': '26.67', 'text_value': None, 'type': 'MAX_EFFECT', 'units': None, 'value': '26.670847912678'}]",CHEMBL4649950,AMP-dependent Kinase enzyme assay. An in vitro enzyme assay that detects ADP turnover that is directly proportional to AMPK activity. This uses naive AMPK that is activated during the assay with MK-8722,F,,,BAO_0000190,BAO_0000019,assay format,CNC(=O)c1cccc(NC(=O)Cn2nc(-c3cccs3)oc2=O)c1,,,CHEMBL3988442,,2021,,CHEMBL3494766,,CHEMBL3494766,,0,http://www.openphacts.org/units/Nanomolar,2918937,<,33,1,>,,IC50,nM,,100000.0,CHEMBL2096907,Homo sapiens,"AMP-activated protein kinase, AMPK",9606,,,pIC50,,UO_0000065,,4.0
,,22067815,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'MAX_EFFECT', 'standard_units': None, 'standard_value': '19.87', 'text_value': None, 'type': 'MAX_EFFECT', 'units': None, 'value': '19.8663842268209'}]",CHEMBL4649950,AMP-dependent Kinase enzyme assay. An in vitro enzyme assay that detects ADP turnover that is directly proportional to AMPK activity. This uses naive AMPK that is activated during the assay with MK-8722,F,,,BAO_0000190,BAO_0000019,assay format,CNC(=O)c1cccc(NC(=O)Cn2nc(-c3cccs3)oc2=O)c1,,,CHEMBL3988442,,2021,,CHEMBL3494766,,CHEMBL3494766,,0,http://www.openphacts.org/units/Nanomolar,2918937,<,33,1,>,,IC50,nM,,100000.0,CHEMBL2096907,Homo sapiens,"AMP-activated protein kinase, AMPK",9606,,,pIC50,,UO_0000065,,4.0
,,22067816,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'MAX_EFFECT', 'standard_units': None, 'standard_value': '20.69', 'text_value': None, 'type': 'MAX_EFFECT', 'units': None, 'value': '20.6850641491164'}]",CHEMBL4649950,AMP-dependent Kinase enzyme assay. An in vitro enzyme assay that detects ADP turnover that is directly proportional to AMPK activity. This uses naive AMPK that is activated during the assay with MK-8722,F,,,BAO_0000190,BAO_0000019,assay format,O=C(CN1CC(n2cccn2)C1)NCCc1c[nH]c2ccccc12,,,CHEMBL3988442,,2021,,CHEMBL3494770,,CHEMBL3494770,,0,http://www.openphacts.org/units/Nanomolar,2970204,<,33,1,>,,IC50,nM,,100000.0,CHEMBL2096907,Homo sapiens,"AMP-activated protein kinase, AMPK",9606,,,pIC50,,UO_0000065,,4.0
,,22067817,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'MAX_EFFECT', 'standard_units': None, 'standard_value': '22.32', 'text_value': None, 'type': 'MAX_EFFECT', 'units': None, 'value': '22.317093042203'}]",CHEMBL4649950,AMP-dependent Kinase enzyme assay. An in vitro enzyme assay that detects ADP turnover that is directly proportional to AMPK activity. This uses naive AMPK that is activated during the assay with MK-8722,F,,,BAO_0000190,BAO_0000019,assay format,O=C(CN1CC(n2cccn2)C1)NCCc1c[nH]c2ccccc12,,,CHEMBL3988442,,2021,,CHEMBL3494770,,CHEMBL3494770,,0,http://www.openphacts.org/units/Nanomolar,2970204,<,33,1,>,,IC50,nM,,100000.0,CHEMBL2096907,Homo sapiens,"AMP-activated protein kinase, AMPK",9606,,,pIC50,,UO_0000065,,4.0
,,22067818,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'MAX_EFFECT', 'standard_units': None, 'standard_value': '28.71', 'text_value': None, 'type': 'MAX_EFFECT', 'units': None, 'value': '28.7143555483135'}]",CHEMBL4649950,AMP-dependent Kinase enzyme assay. An in vitro enzyme assay that detects ADP turnover that is directly proportional to AMPK activity. This uses naive AMPK that is activated during the assay with MK-8722,F,,,BAO_0000190,BAO_0000019,assay format,CC1COCCN1Cc1nc(-c2cccs2)no1,,,CHEMBL3988442,,2021,,CHEMBL3494800,,CHEMBL3494800,,0,http://www.openphacts.org/units/Nanomolar,2936124,<,33,1,>,,IC50,nM,,100000.0,CHEMBL2096907,Homo sapiens,"AMP-activated protein kinase, AMPK",9606,,,pIC50,,UO_0000065,,4.0
,,22067819,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'MAX_EFFECT', 'standard_units': None, 'standard_value': '18.25', 'text_value': None, 'type': 'MAX_EFFECT', 'units': None, 'value': '18.2533394951696'}]",CHEMBL4649950,AMP-dependent Kinase enzyme assay. An in vitro enzyme assay that detects ADP turnover that is directly proportional to AMPK activity. This uses naive AMPK that is activated during the assay with MK-8722,F,,,BAO_0000190,BAO_0000019,assay format,CC1COCCN1Cc1nc(-c2cccs2)no1,,,CHEMBL3988442,,2021,,CHEMBL3494800,,CHEMBL3494800,,0,http://www.openphacts.org/units/Nanomolar,2936124,<,33,1,>,,IC50,nM,,100000.0,CHEMBL2096907,Homo sapiens,"AMP-activated protein kinase, AMPK",9606,,,pIC50,,UO_0000065,,4.0
,,22067837,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'BOTTOM', 'standard_units': None, 'standard_value': '0.9896', 'text_value': None, 'type': 'BOTTOM', 'units': None, 'value': '0.98956335014623'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'HILLSLOPE', 'standard_units': None, 'standard_value': '1.472', 'text_value': None, 'type': 'HILLSLOPE', 'units': None, 'value': '1.47201684847977'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'MAX_EFFECT', 'standard_units': None, 'standard_value': '75.08', 'text_value': None, 'type': 'MAX_EFFECT', 'units': None, 'value': '75.0818018945855'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TOP', 'standard_units': None, 'standard_value': '96.46', 'text_value': None, 'type': 'TOP', 'units': None, 'value': '96.4637380471928'}]",CHEMBL4649950,AMP-dependent Kinase enzyme assay. An in vitro enzyme assay that detects ADP turnover that is directly proportional to AMPK activity. This uses naive AMPK that is activated during the assay with MK-8722,F,,,BAO_0000190,BAO_0000019,assay format,CC(C)c1n[nH]c(C(=O)Nc2ccncc2)c1Br,,,CHEMBL3988442,,2021,,CHEMBL3495696,,CHEMBL3495696,4.37,0,http://www.openphacts.org/units/Nanomolar,2962174,=,33,1,=,,IC50,nM,,42257.25,CHEMBL2096907,Homo sapiens,"AMP-activated protein kinase, AMPK",9606,,,pIC50,,UO_0000065,,4.37409878860648
,,22067838,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'BOTTOM', 'standard_units': None, 'standard_value': '12.36', 'text_value': None, 'type': 'BOTTOM', 'units': None, 'value': '12.3566015096048'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'HILLSLOPE', 'standard_units': None, 'standard_value': '1.769', 'text_value': None, 'type': 'HILLSLOPE', 'units': None, 'value': '1.76892467090929'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'MAX_EFFECT', 'standard_units': None, 'standard_value': '88.75', 'text_value': None, 'type': 'MAX_EFFECT', 'units': None, 'value': '88.7491472458793'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TOP', 'standard_units': None, 'standard_value': '100.0', 'text_value': None, 'type': 'TOP', 'units': None, 'value': '100.0'}]",CHEMBL4649950,AMP-dependent Kinase enzyme assay. An in vitro enzyme assay that detects ADP turnover that is directly proportional to AMPK activity. This uses naive AMPK that is activated during the assay with MK-8722,F,,,BAO_0000190,BAO_0000019,assay format,CC(C)c1n[nH]c(C(=O)Nc2ccncc2)c1Br,,,CHEMBL3988442,,2021,,CHEMBL3495696,,CHEMBL3495696,4.36,0,http://www.openphacts.org/units/Nanomolar,2962174,=,33,1,=,,IC50,nM,,43577.31,CHEMBL2096907,Homo sapiens,"AMP-activated protein kinase, AMPK",9606,,,pIC50,,UO_0000065,,4.36073955076415
,,22067839,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'BOTTOM', 'standard_units': None, 'standard_value': '-1.472', 'text_value': None, 'type': 'BOTTOM', 'units': None, 'value': '-1.47239832879124'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'HILLSLOPE', 'standard_units': None, 'standard_value': '0.9629', 'text_value': None, 'type': 'HILLSLOPE', 'units': None, 'value': '0.96289516614782'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'MAX_EFFECT', 'standard_units': None, 'standard_value': '81.11', 'text_value': None, 'type': 'MAX_EFFECT', 'units': None, 'value': '81.1100664510063'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TOP', 'standard_units': None, 'standard_value': '100.0', 'text_value': None, 'type': 'TOP', 'units': None, 'value': '100.0'}]",CHEMBL4649950,AMP-dependent Kinase enzyme assay. An in vitro enzyme assay that detects ADP turnover that is directly proportional to AMPK activity. This uses naive AMPK that is activated during the assay with MK-8722,F,,,BAO_0000190,BAO_0000019,assay format,CC(C)c1n[nH]c(C(=O)Nc2ccncc2)c1Br,,,CHEMBL3988442,,2021,,CHEMBL3495696,,CHEMBL3495696,4.49,0,http://www.openphacts.org/units/Nanomolar,2962174,=,33,1,=,,IC50,nM,,32233.36,CHEMBL2096907,Homo sapiens,"AMP-activated protein kinase, AMPK",9606,,,pIC50,,UO_0000065,,4.49169442054457
